data_quality_scan,data_source,data_quality_job_id,data_quality_job_configuration,job_labels,job_start_time,job_end_time,job_quality_result,job_dimension_result,job_rows_scanned,rule_name,rule_description,rule_type,rule_evaluation_type,rule_column,rule_dimension,rule_threshold_percent,rule_parameters,rule_passed,rule_rows_evaluated,rule_rows_passed,rule_rows_passed_percent,rule_rows_null,rule_failed_records_query,created_on,last_updated,rule_assertion_row_count,debug_queries
"{
  ""data_quality_scan"": {
    ""resource_name"": ""//dataplex.googleapis.com/projects/1082519457323/locations/us-central1/dataScans/dq-pigpos-fr-ms-finisher-group"",
    ""project_id"": ""cpf-farm-th"",
    ""location"": ""us-central1"",
    ""data_scan_id"": ""dq-pigpos-fr-ms-finisher-group"",
    ""display_name"": ""dq-pigpos-fr_ms_finisher_group""
  }
}","{
  ""data_source"": {
    ""resource_name"": ""//bigquery.googleapis.com/projects/cpf-farm-th/datasets/PIGPOS/tables/FR_MS_FINISHER_GROUP"",
    ""dataplex_entity_project_id"": null,
    ""dataplex_entity_project_number"": null,
    ""dataplex_lake_id"": null,
    ""dataplex_zone_id"": null,
    ""dataplex_entity_id"": null,
    ""table_project_id"": ""cpf-farm-th"",
    ""table_project_number"": ""1082519457323"",
    ""dataset_id"": ""PIGPOS"",
    ""table_id"": ""FR_MS_FINISHER_GROUP""
  }
}",494874ca-3097-45b7-8dfc-15b293115e73,"{""increment_column"":"""",""incremental"":false,""row_filter"":""FARM_ORG NOT LIKE '%TOTAL%'"",""sampling_percent"":100,""trigger"":""on_demand""}",,2026-02-23 02:22:22.000000 UTC,2026-02-23 02:22:54.000000 UTC,"{
  ""job_quality_result"": {
    ""passed"": ""false"",
    ""score"": ""36.0"",
    ""incremental_start"": null,
    ""incremental_end"": null
  }
}","{""VALIDITY"":{""passed"":false,""score"":36}}",97052,,,Range check,Per row,IN_QTY,VALIDITY,100.0,"{""max_value"":"""",""min_value"":""0"",""strict_max_enabled"":false,""strict_min_enabled"":false}",true,97052,97052,100.0,0,WITH `494874ca-3097-45b7-8dfc-15b293115e73` AS (SELECT * FROM `cpf-farm-th.PIGPOS.FR_MS_FINISHER_GROUP` WHERE (FARM_ORG NOT LIKE '%TOTAL%')) SELECT * FROM `494874ca-3097-45b7-8dfc-15b293115e73` WHERE (NOT((`IN_QTY` >= 0) IS TRUE));,2026-02-20 03:17:26.000000 UTC,2026-02-23 02:21:41.000000 UTC,,"{
  ""debug_queries"": []
}"
"{
  ""data_quality_scan"": {
    ""resource_name"": ""//dataplex.googleapis.com/projects/1082519457323/locations/us-central1/dataScans/dq-pigpos-fr-ms-finisher-group"",
    ""project_id"": ""cpf-farm-th"",
    ""location"": ""us-central1"",
    ""data_scan_id"": ""dq-pigpos-fr-ms-finisher-group"",
    ""display_name"": ""dq-pigpos-fr_ms_finisher_group""
  }
}","{
  ""data_source"": {
    ""resource_name"": ""//bigquery.googleapis.com/projects/cpf-farm-th/datasets/PIGPOS/tables/FR_MS_FINISHER_GROUP"",
    ""dataplex_entity_project_id"": null,
    ""dataplex_entity_project_number"": null,
    ""dataplex_lake_id"": null,
    ""dataplex_zone_id"": null,
    ""dataplex_entity_id"": null,
    ""table_project_id"": ""cpf-farm-th"",
    ""table_project_number"": ""1082519457323"",
    ""dataset_id"": ""PIGPOS"",
    ""table_id"": ""FR_MS_FINISHER_GROUP""
  }
}",494874ca-3097-45b7-8dfc-15b293115e73,"{""increment_column"":"""",""incremental"":false,""row_filter"":""FARM_ORG NOT LIKE '%TOTAL%'"",""sampling_percent"":100,""trigger"":""on_demand""}",,2026-02-23 02:22:22.000000 UTC,2026-02-23 02:22:54.000000 UTC,"{
  ""job_quality_result"": {
    ""passed"": ""false"",
    ""score"": ""36.0"",
    ""incremental_start"": null,
    ""incremental_end"": null
  }
}","{""VALIDITY"":{""passed"":false,""score"":36}}",97052,,,Range check,Per row,IN_WGH,VALIDITY,100.0,"{""max_value"":"""",""min_value"":""0"",""strict_max_enabled"":false,""strict_min_enabled"":false}",true,97052,97052,100.0,0,WITH `494874ca-3097-45b7-8dfc-15b293115e73` AS (SELECT * FROM `cpf-farm-th.PIGPOS.FR_MS_FINISHER_GROUP` WHERE (FARM_ORG NOT LIKE '%TOTAL%')) SELECT * FROM `494874ca-3097-45b7-8dfc-15b293115e73` WHERE (NOT((`IN_WGH` >= 0) IS TRUE));,2026-02-20 03:17:26.000000 UTC,2026-02-23 02:21:41.000000 UTC,,"{
  ""debug_queries"": []
}"
"{
  ""data_quality_scan"": {
    ""resource_name"": ""//dataplex.googleapis.com/projects/1082519457323/locations/us-central1/dataScans/dq-pigpos-fr-ms-finisher-group"",
    ""project_id"": ""cpf-farm-th"",
    ""location"": ""us-central1"",
    ""data_scan_id"": ""dq-pigpos-fr-ms-finisher-group"",
    ""display_name"": ""dq-pigpos-fr_ms_finisher_group""
  }
}","{
  ""data_source"": {
    ""resource_name"": ""//bigquery.googleapis.com/projects/cpf-farm-th/datasets/PIGPOS/tables/FR_MS_FINISHER_GROUP"",
    ""dataplex_entity_project_id"": null,
    ""dataplex_entity_project_number"": null,
    ""dataplex_lake_id"": null,
    ""dataplex_zone_id"": null,
    ""dataplex_entity_id"": null,
    ""table_project_id"": ""cpf-farm-th"",
    ""table_project_number"": ""1082519457323"",
    ""dataset_id"": ""PIGPOS"",
    ""table_id"": ""FR_MS_FINISHER_GROUP""
  }
}",494874ca-3097-45b7-8dfc-15b293115e73,"{""increment_column"":"""",""incremental"":false,""row_filter"":""FARM_ORG NOT LIKE '%TOTAL%'"",""sampling_percent"":100,""trigger"":""on_demand""}",,2026-02-23 02:22:22.000000 UTC,2026-02-23 02:22:54.000000 UTC,"{
  ""job_quality_result"": {
    ""passed"": ""false"",
    ""score"": ""36.0"",
    ""incremental_start"": null,
    ""incremental_end"": null
  }
}","{""VALIDITY"":{""passed"":false,""score"":36}}",97052,,,Range check,Per row,OUT_QTY,VALIDITY,100.0,"{""max_value"":"""",""min_value"":""0"",""strict_max_enabled"":false,""strict_min_enabled"":false}",true,97052,97052,100.0,0,WITH `494874ca-3097-45b7-8dfc-15b293115e73` AS (SELECT * FROM `cpf-farm-th.PIGPOS.FR_MS_FINISHER_GROUP` WHERE (FARM_ORG NOT LIKE '%TOTAL%')) SELECT * FROM `494874ca-3097-45b7-8dfc-15b293115e73` WHERE (NOT((`OUT_QTY` >= 0) IS TRUE));,2026-02-20 03:17:26.000000 UTC,2026-02-23 02:21:41.000000 UTC,,"{
  ""debug_queries"": []
}"
"{
  ""data_quality_scan"": {
    ""resource_name"": ""//dataplex.googleapis.com/projects/1082519457323/locations/us-central1/dataScans/dq-pigpos-fr-ms-finisher-group"",
    ""project_id"": ""cpf-farm-th"",
    ""location"": ""us-central1"",
    ""data_scan_id"": ""dq-pigpos-fr-ms-finisher-group"",
    ""display_name"": ""dq-pigpos-fr_ms_finisher_group""
  }
}","{
  ""data_source"": {
    ""resource_name"": ""//bigquery.googleapis.com/projects/cpf-farm-th/datasets/PIGPOS/tables/FR_MS_FINISHER_GROUP"",
    ""dataplex_entity_project_id"": null,
    ""dataplex_entity_project_number"": null,
    ""dataplex_lake_id"": null,
    ""dataplex_zone_id"": null,
    ""dataplex_entity_id"": null,
    ""table_project_id"": ""cpf-farm-th"",
    ""table_project_number"": ""1082519457323"",
    ""dataset_id"": ""PIGPOS"",
    ""table_id"": ""FR_MS_FINISHER_GROUP""
  }
}",494874ca-3097-45b7-8dfc-15b293115e73,"{""increment_column"":"""",""incremental"":false,""row_filter"":""FARM_ORG NOT LIKE '%TOTAL%'"",""sampling_percent"":100,""trigger"":""on_demand""}",,2026-02-23 02:22:22.000000 UTC,2026-02-23 02:22:54.000000 UTC,"{
  ""job_quality_result"": {
    ""passed"": ""false"",
    ""score"": ""36.0"",
    ""incremental_start"": null,
    ""incremental_end"": null
  }
}","{""VALIDITY"":{""passed"":false,""score"":36}}",97052,,,Range check,Per row,GOOD_WGH,VALIDITY,100.0,"{""max_value"":"""",""min_value"":""0"",""strict_max_enabled"":false,""strict_min_enabled"":false}",false,97052,97051,99.99897,1,WITH `494874ca-3097-45b7-8dfc-15b293115e73` AS (SELECT * FROM `cpf-farm-th.PIGPOS.FR_MS_FINISHER_GROUP` WHERE (FARM_ORG NOT LIKE '%TOTAL%')) SELECT * FROM `494874ca-3097-45b7-8dfc-15b293115e73` WHERE (NOT((`GOOD_WGH` >= 0) IS TRUE));,2026-02-20 03:17:26.000000 UTC,2026-02-23 02:21:41.000000 UTC,,"{
  ""debug_queries"": []
}"
"{
  ""data_quality_scan"": {
    ""resource_name"": ""//dataplex.googleapis.com/projects/1082519457323/locations/us-central1/dataScans/dq-pigpos-fr-ms-finisher-group"",
    ""project_id"": ""cpf-farm-th"",
    ""location"": ""us-central1"",
    ""data_scan_id"": ""dq-pigpos-fr-ms-finisher-group"",
    ""display_name"": ""dq-pigpos-fr_ms_finisher_group""
  }
}","{
  ""data_source"": {
    ""resource_name"": ""//bigquery.googleapis.com/projects/cpf-farm-th/datasets/PIGPOS/tables/FR_MS_FINISHER_GROUP"",
    ""dataplex_entity_project_id"": null,
    ""dataplex_entity_project_number"": null,
    ""dataplex_lake_id"": null,
    ""dataplex_zone_id"": null,
    ""dataplex_entity_id"": null,
    ""table_project_id"": ""cpf-farm-th"",
    ""table_project_number"": ""1082519457323"",
    ""dataset_id"": ""PIGPOS"",
    ""table_id"": ""FR_MS_FINISHER_GROUP""
  }
}",494874ca-3097-45b7-8dfc-15b293115e73,"{""increment_column"":"""",""incremental"":false,""row_filter"":""FARM_ORG NOT LIKE '%TOTAL%'"",""sampling_percent"":100,""trigger"":""on_demand""}",,2026-02-23 02:22:22.000000 UTC,2026-02-23 02:22:54.000000 UTC,"{
  ""job_quality_result"": {
    ""passed"": ""false"",
    ""score"": ""36.0"",
    ""incremental_start"": null,
    ""incremental_end"": null
  }
}","{""VALIDITY"":{""passed"":false,""score"":36}}",97052,,,Range check,Per row,OUT_WGH,VALIDITY,100.0,"{""max_value"":"""",""min_value"":""0"",""strict_max_enabled"":false,""strict_min_enabled"":false}",false,97052,97051,99.99897,1,WITH `494874ca-3097-45b7-8dfc-15b293115e73` AS (SELECT * FROM `cpf-farm-th.PIGPOS.FR_MS_FINISHER_GROUP` WHERE (FARM_ORG NOT LIKE '%TOTAL%')) SELECT * FROM `494874ca-3097-45b7-8dfc-15b293115e73` WHERE (NOT((`OUT_WGH` >= 0) IS TRUE));,2026-02-20 03:17:26.000000 UTC,2026-02-23 02:21:41.000000 UTC,,"{
  ""debug_queries"": []
}"
"{
  ""data_quality_scan"": {
    ""resource_name"": ""//dataplex.googleapis.com/projects/1082519457323/locations/us-central1/dataScans/dq-pigpos-fr-ms-finisher-group"",
    ""project_id"": ""cpf-farm-th"",
    ""location"": ""us-central1"",
    ""data_scan_id"": ""dq-pigpos-fr-ms-finisher-group"",
    ""display_name"": ""dq-pigpos-fr_ms_finisher_group""
  }
}","{
  ""data_source"": {
    ""resource_name"": ""//bigquery.googleapis.com/projects/cpf-farm-th/datasets/PIGPOS/tables/FR_MS_FINISHER_GROUP"",
    ""dataplex_entity_project_id"": null,
    ""dataplex_entity_project_number"": null,
    ""dataplex_lake_id"": null,
    ""dataplex_zone_id"": null,
    ""dataplex_entity_id"": null,
    ""table_project_id"": ""cpf-farm-th"",
    ""table_project_number"": ""1082519457323"",
    ""dataset_id"": ""PIGPOS"",
    ""table_id"": ""FR_MS_FINISHER_GROUP""
  }
}",494874ca-3097-45b7-8dfc-15b293115e73,"{""increment_column"":"""",""incremental"":false,""row_filter"":""FARM_ORG NOT LIKE '%TOTAL%'"",""sampling_percent"":100,""trigger"":""on_demand""}",,2026-02-23 02:22:22.000000 UTC,2026-02-23 02:22:54.000000 UTC,"{
  ""job_quality_result"": {
    ""passed"": ""false"",
    ""score"": ""36.0"",
    ""incremental_start"": null,
    ""incremental_end"": null
  }
}","{""VALIDITY"":{""passed"":false,""score"":36}}",97052,,,Range check,Per row,DEAD_WGH,VALIDITY,100.0,"{""max_value"":"""",""min_value"":""0"",""strict_max_enabled"":false,""strict_min_enabled"":false}",false,97052,97050,99.997939,2,WITH `494874ca-3097-45b7-8dfc-15b293115e73` AS (SELECT * FROM `cpf-farm-th.PIGPOS.FR_MS_FINISHER_GROUP` WHERE (FARM_ORG NOT LIKE '%TOTAL%')) SELECT * FROM `494874ca-3097-45b7-8dfc-15b293115e73` WHERE (NOT((`DEAD_WGH` >= 0) IS TRUE));,2026-02-20 03:17:26.000000 UTC,2026-02-23 02:21:41.000000 UTC,,"{
  ""debug_queries"": []
}"
"{
  ""data_quality_scan"": {
    ""resource_name"": ""//dataplex.googleapis.com/projects/1082519457323/locations/us-central1/dataScans/dq-pigpos-fr-ms-finisher-group"",
    ""project_id"": ""cpf-farm-th"",
    ""location"": ""us-central1"",
    ""data_scan_id"": ""dq-pigpos-fr-ms-finisher-group"",
    ""display_name"": ""dq-pigpos-fr_ms_finisher_group""
  }
}","{
  ""data_source"": {
    ""resource_name"": ""//bigquery.googleapis.com/projects/cpf-farm-th/datasets/PIGPOS/tables/FR_MS_FINISHER_GROUP"",
    ""dataplex_entity_project_id"": null,
    ""dataplex_entity_project_number"": null,
    ""dataplex_lake_id"": null,
    ""dataplex_zone_id"": null,
    ""dataplex_entity_id"": null,
    ""table_project_id"": ""cpf-farm-th"",
    ""table_project_number"": ""1082519457323"",
    ""dataset_id"": ""PIGPOS"",
    ""table_id"": ""FR_MS_FINISHER_GROUP""
  }
}",494874ca-3097-45b7-8dfc-15b293115e73,"{""increment_column"":"""",""incremental"":false,""row_filter"":""FARM_ORG NOT LIKE '%TOTAL%'"",""sampling_percent"":100,""trigger"":""on_demand""}",,2026-02-23 02:22:22.000000 UTC,2026-02-23 02:22:54.000000 UTC,"{
  ""job_quality_result"": {
    ""passed"": ""false"",
    ""score"": ""36.0"",
    ""incremental_start"": null,
    ""incremental_end"": null
  }
}","{""VALIDITY"":{""passed"":false,""score"":36}}",97052,,,Range check,Per row,FEED_WGH_PHASE_1,VALIDITY,100.0,"{""max_value"":"""",""min_value"":""0"",""strict_max_enabled"":false,""strict_min_enabled"":false}",false,97052,96999,99.94539,53,WITH `494874ca-3097-45b7-8dfc-15b293115e73` AS (SELECT * FROM `cpf-farm-th.PIGPOS.FR_MS_FINISHER_GROUP` WHERE (FARM_ORG NOT LIKE '%TOTAL%')) SELECT * FROM `494874ca-3097-45b7-8dfc-15b293115e73` WHERE (NOT((`FEED_WGH_PHASE_1` >= 0) IS TRUE));,2026-02-20 03:17:26.000000 UTC,2026-02-23 02:21:41.000000 UTC,,"{
  ""debug_queries"": []
}"
"{
  ""data_quality_scan"": {
    ""resource_name"": ""//dataplex.googleapis.com/projects/1082519457323/locations/us-central1/dataScans/dq-pigpos-fr-ms-finisher-group"",
    ""project_id"": ""cpf-farm-th"",
    ""location"": ""us-central1"",
    ""data_scan_id"": ""dq-pigpos-fr-ms-finisher-group"",
    ""display_name"": ""dq-pigpos-fr_ms_finisher_group""
  }
}","{
  ""data_source"": {
    ""resource_name"": ""//bigquery.googleapis.com/projects/cpf-farm-th/datasets/PIGPOS/tables/FR_MS_FINISHER_GROUP"",
    ""dataplex_entity_project_id"": null,
    ""dataplex_entity_project_number"": null,
    ""dataplex_lake_id"": null,
    ""dataplex_zone_id"": null,
    ""dataplex_entity_id"": null,
    ""table_project_id"": ""cpf-farm-th"",
    ""table_project_number"": ""1082519457323"",
    ""dataset_id"": ""PIGPOS"",
    ""table_id"": ""FR_MS_FINISHER_GROUP""
  }
}",494874ca-3097-45b7-8dfc-15b293115e73,"{""increment_column"":"""",""incremental"":false,""row_filter"":""FARM_ORG NOT LIKE '%TOTAL%'"",""sampling_percent"":100,""trigger"":""on_demand""}",,2026-02-23 02:22:22.000000 UTC,2026-02-23 02:22:54.000000 UTC,"{
  ""job_quality_result"": {
    ""passed"": ""false"",
    ""score"": ""36.0"",
    ""incremental_start"": null,
    ""incremental_end"": null
  }
}","{""VALIDITY"":{""passed"":false,""score"":36}}",97052,,,Range check,Per row,FEED_WGH_PHASE_2,VALIDITY,100.0,"{""max_value"":"""",""min_value"":""0"",""strict_max_enabled"":false,""strict_min_enabled"":false}",false,97052,96999,99.94539,53,WITH `494874ca-3097-45b7-8dfc-15b293115e73` AS (SELECT * FROM `cpf-farm-th.PIGPOS.FR_MS_FINISHER_GROUP` WHERE (FARM_ORG NOT LIKE '%TOTAL%')) SELECT * FROM `494874ca-3097-45b7-8dfc-15b293115e73` WHERE (NOT((`FEED_WGH_PHASE_2` >= 0) IS TRUE));,2026-02-20 03:17:26.000000 UTC,2026-02-23 02:21:41.000000 UTC,,"{
  ""debug_queries"": []
}"
"{
  ""data_quality_scan"": {
    ""resource_name"": ""//dataplex.googleapis.com/projects/1082519457323/locations/us-central1/dataScans/dq-pigpos-fr-ms-finisher-group"",
    ""project_id"": ""cpf-farm-th"",
    ""location"": ""us-central1"",
    ""data_scan_id"": ""dq-pigpos-fr-ms-finisher-group"",
    ""display_name"": ""dq-pigpos-fr_ms_finisher_group""
  }
}","{
  ""data_source"": {
    ""resource_name"": ""//bigquery.googleapis.com/projects/cpf-farm-th/datasets/PIGPOS/tables/FR_MS_FINISHER_GROUP"",
    ""dataplex_entity_project_id"": null,
    ""dataplex_entity_project_number"": null,
    ""dataplex_lake_id"": null,
    ""dataplex_zone_id"": null,
    ""dataplex_entity_id"": null,
    ""table_project_id"": ""cpf-farm-th"",
    ""table_project_number"": ""1082519457323"",
    ""dataset_id"": ""PIGPOS"",
    ""table_id"": ""FR_MS_FINISHER_GROUP""
  }
}",494874ca-3097-45b7-8dfc-15b293115e73,"{""increment_column"":"""",""incremental"":false,""row_filter"":""FARM_ORG NOT LIKE '%TOTAL%'"",""sampling_percent"":100,""trigger"":""on_demand""}",,2026-02-23 02:22:22.000000 UTC,2026-02-23 02:22:54.000000 UTC,"{
  ""job_quality_result"": {
    ""passed"": ""false"",
    ""score"": ""36.0"",
    ""incremental_start"": null,
    ""incremental_end"": null
  }
}","{""VALIDITY"":{""passed"":false,""score"":36}}",97052,,,Range check,Per row,FEED_WGH_PHASE_3,VALIDITY,100.0,"{""max_value"":"""",""min_value"":""0"",""strict_max_enabled"":false,""strict_min_enabled"":false}",false,97052,96999,99.94539,53,WITH `494874ca-3097-45b7-8dfc-15b293115e73` AS (SELECT * FROM `cpf-farm-th.PIGPOS.FR_MS_FINISHER_GROUP` WHERE (FARM_ORG NOT LIKE '%TOTAL%')) SELECT * FROM `494874ca-3097-45b7-8dfc-15b293115e73` WHERE (NOT((`FEED_WGH_PHASE_3` >= 0) IS TRUE));,2026-02-20 03:17:26.000000 UTC,2026-02-23 02:21:41.000000 UTC,,"{
  ""debug_queries"": []
}"
"{
  ""data_quality_scan"": {
    ""resource_name"": ""//dataplex.googleapis.com/projects/1082519457323/locations/us-central1/dataScans/dq-pigpos-fr-ms-finisher-group"",
    ""project_id"": ""cpf-farm-th"",
    ""location"": ""us-central1"",
    ""data_scan_id"": ""dq-pigpos-fr-ms-finisher-group"",
    ""display_name"": ""dq-pigpos-fr_ms_finisher_group""
  }
}","{
  ""data_source"": {
    ""resource_name"": ""//bigquery.googleapis.com/projects/cpf-farm-th/datasets/PIGPOS/tables/FR_MS_FINISHER_GROUP"",
    ""dataplex_entity_project_id"": null,
    ""dataplex_entity_project_number"": null,
    ""dataplex_lake_id"": null,
    ""dataplex_zone_id"": null,
    ""dataplex_entity_id"": null,
    ""table_project_id"": ""cpf-farm-th"",
    ""table_project_number"": ""1082519457323"",
    ""dataset_id"": ""PIGPOS"",
    ""table_id"": ""FR_MS_FINISHER_GROUP""
  }
}",494874ca-3097-45b7-8dfc-15b293115e73,"{""increment_column"":"""",""incremental"":false,""row_filter"":""FARM_ORG NOT LIKE '%TOTAL%'"",""sampling_percent"":100,""trigger"":""on_demand""}",,2026-02-23 02:22:22.000000 UTC,2026-02-23 02:22:54.000000 UTC,"{
  ""job_quality_result"": {
    ""passed"": ""false"",
    ""score"": ""36.0"",
    ""incremental_start"": null,
    ""incremental_end"": null
  }
}","{""VALIDITY"":{""passed"":false,""score"":36}}",97052,,,Range check,Per row,FEED_WGH_PHASE_4,VALIDITY,100.0,"{""max_value"":"""",""min_value"":""0"",""strict_max_enabled"":false,""strict_min_enabled"":false}",false,97052,96999,99.94539,53,WITH `494874ca-3097-45b7-8dfc-15b293115e73` AS (SELECT * FROM `cpf-farm-th.PIGPOS.FR_MS_FINISHER_GROUP` WHERE (FARM_ORG NOT LIKE '%TOTAL%')) SELECT * FROM `494874ca-3097-45b7-8dfc-15b293115e73` WHERE (NOT((`FEED_WGH_PHASE_4` >= 0) IS TRUE));,2026-02-20 03:17:26.000000 UTC,2026-02-23 02:21:41.000000 UTC,,"{
  ""debug_queries"": []
}"
"{
  ""data_quality_scan"": {
    ""resource_name"": ""//dataplex.googleapis.com/projects/1082519457323/locations/us-central1/dataScans/dq-pigpos-fr-ms-finisher-group"",
    ""project_id"": ""cpf-farm-th"",
    ""location"": ""us-central1"",
    ""data_scan_id"": ""dq-pigpos-fr-ms-finisher-group"",
    ""display_name"": ""dq-pigpos-fr_ms_finisher_group""
  }
}","{
  ""data_source"": {
    ""resource_name"": ""//bigquery.googleapis.com/projects/cpf-farm-th/datasets/PIGPOS/tables/FR_MS_FINISHER_GROUP"",
    ""dataplex_entity_project_id"": null,
    ""dataplex_entity_project_number"": null,
    ""dataplex_lake_id"": null,
    ""dataplex_zone_id"": null,
    ""dataplex_entity_id"": null,
    ""table_project_id"": ""cpf-farm-th"",
    ""table_project_number"": ""1082519457323"",
    ""dataset_id"": ""PIGPOS"",
    ""table_id"": ""FR_MS_FINISHER_GROUP""
  }
}",494874ca-3097-45b7-8dfc-15b293115e73,"{""increment_column"":"""",""incremental"":false,""row_filter"":""FARM_ORG NOT LIKE '%TOTAL%'"",""sampling_percent"":100,""trigger"":""on_demand""}",,2026-02-23 02:22:22.000000 UTC,2026-02-23 02:22:54.000000 UTC,"{
  ""job_quality_result"": {
    ""passed"": ""false"",
    ""score"": ""36.0"",
    ""incremental_start"": null,
    ""incremental_end"": null
  }
}","{""VALIDITY"":{""passed"":false,""score"":36}}",97052,,,Range check,Per row,FEED_WGH_PHASE_5,VALIDITY,100.0,"{""max_value"":"""",""min_value"":""0"",""strict_max_enabled"":false,""strict_min_enabled"":false}",false,97052,96999,99.94539,53,WITH `494874ca-3097-45b7-8dfc-15b293115e73` AS (SELECT * FROM `cpf-farm-th.PIGPOS.FR_MS_FINISHER_GROUP` WHERE (FARM_ORG NOT LIKE '%TOTAL%')) SELECT * FROM `494874ca-3097-45b7-8dfc-15b293115e73` WHERE (NOT((`FEED_WGH_PHASE_5` >= 0) IS TRUE));,2026-02-20 03:17:26.000000 UTC,2026-02-23 02:21:41.000000 UTC,,"{
  ""debug_queries"": []
}"
"{
  ""data_quality_scan"": {
    ""resource_name"": ""//dataplex.googleapis.com/projects/1082519457323/locations/us-central1/dataScans/dq-pigpos-fr-ms-finisher-group"",
    ""project_id"": ""cpf-farm-th"",
    ""location"": ""us-central1"",
    ""data_scan_id"": ""dq-pigpos-fr-ms-finisher-group"",
    ""display_name"": ""dq-pigpos-fr_ms_finisher_group""
  }
}","{
  ""data_source"": {
    ""resource_name"": ""//bigquery.googleapis.com/projects/cpf-farm-th/datasets/PIGPOS/tables/FR_MS_FINISHER_GROUP"",
    ""dataplex_entity_project_id"": null,
    ""dataplex_entity_project_number"": null,
    ""dataplex_lake_id"": null,
    ""dataplex_zone_id"": null,
    ""dataplex_entity_id"": null,
    ""table_project_id"": ""cpf-farm-th"",
    ""table_project_number"": ""1082519457323"",
    ""dataset_id"": ""PIGPOS"",
    ""table_id"": ""FR_MS_FINISHER_GROUP""
  }
}",494874ca-3097-45b7-8dfc-15b293115e73,"{""increment_column"":"""",""incremental"":false,""row_filter"":""FARM_ORG NOT LIKE '%TOTAL%'"",""sampling_percent"":100,""trigger"":""on_demand""}",,2026-02-23 02:22:22.000000 UTC,2026-02-23 02:22:54.000000 UTC,"{
  ""job_quality_result"": {
    ""passed"": ""false"",
    ""score"": ""36.0"",
    ""incremental_start"": null,
    ""incremental_end"": null
  }
}","{""VALIDITY"":{""passed"":false,""score"":36}}",97052,,,Range check,Per row,FEED_WGH_PHASE_6,VALIDITY,100.0,"{""max_value"":"""",""min_value"":""0"",""strict_max_enabled"":false,""strict_min_enabled"":false}",false,97052,96999,99.94539,53,WITH `494874ca-3097-45b7-8dfc-15b293115e73` AS (SELECT * FROM `cpf-farm-th.PIGPOS.FR_MS_FINISHER_GROUP` WHERE (FARM_ORG NOT LIKE '%TOTAL%')) SELECT * FROM `494874ca-3097-45b7-8dfc-15b293115e73` WHERE (NOT((`FEED_WGH_PHASE_6` >= 0) IS TRUE));,2026-02-20 03:17:26.000000 UTC,2026-02-23 02:21:41.000000 UTC,,"{
  ""debug_queries"": []
}"
